text,label,class_name,LLM_label
"Seller: I saw your email regarding your interest in my sons flight machine
Buyer: Yes, thank you for your quick response. Can you tell me a little more about it?
Seller: Well first it is easy to fly. You can fly up to 25 minutes and recor. My son used it alot. He loved it. Anything else you want to know
Buyer: No, the AD pretty much tells it all. I love it and it's exactly what I have been looking for to record my Bigfoot research. Though my budget is a little low at the moment. will you accept $195 for it? 
Seller: Yes I would accept the 195 its a deal
Buyer: Thank you! ",2,electronics,
"Buyer: Hi is the bike still available/
Seller: The bike is still available. I am asking $850 cash. 
Buyer: I see that, can you tell me a little more about the condition?",0,bike,
"Buyer: Hello are you still selling the Ford Focus?
Seller: Hello. I read your email and saw that you are interested in my Ford focus",1,car,
"Buyer: Hello I am interested in your item for sale. Can you tell me about it please...
Seller: Yes I was given this for Christmas and already have a docking station.  It's like new and in the original packaging.
Buyer: Alright, since it isn't new, would you be willing to negotiate on the price?
Seller: Yes I will sell it for $50.  I can take credit cards.
Buyer: That is the list price. I was thinking about 40
Seller: I'm sorry but I can't go that low.  I will go down to $48 and I can deliver it to you.  It's practically new and could be regifted.
Buyer: That sounds good",2,electronics,
"Seller: Hey, hows it going
Buyer: Good, and you?
Seller: Good, so you're interested in the typewriter? 
Buyer: Yes, could you tell me a bit more about it?
Seller: It's in great shape, you can test it before I sell it to you, just so you can be sure you're satisfied.
Buyer: ok, it is a bit on the 'old' side, would be you willing to accept 25$?
Seller: I wouldn't say it's old. It's vintage, and in great shape for it's age. I was thinking of more along the price of $45. You can choose the pick up area if that helps
Buyer: Hmm, that seems a bit steep - I could come up to 33$
Seller: $40 is the lowest I'm willing to go. I can definitely assure that it's worth that price
Buyer: Ok. I think we can agree to that.",2,electronics,
"Seller: Hello
Buyer: Hello
Seller: So I take it you are interested in this beauty of a car?",1,car,
"Buyer: hello, I'd like to buy the iphone holder!
Seller: Great!
Buyer: I was thinking $25 for it, what do you say?
Seller: I can't it go for less than $30
Buyer: I'm low on money, can you do $28?
Seller: Sorry, I can't. It was $55 new
Buyer: What if In pick it up? And pay $29?
Seller: That would work!
Buyer: Awesome! let me submit my offer! Thanks!
Seller: Sure thing!",5,phone,
"Seller: Hello
Buyer: Hello? I am very interested in this home. Is the area quiet?
Seller: The area is amazing. It is very quiet and lots of families are here as well. 
Buyer: Is it close to any restaurants or stores?
Seller: Yes, there is a freeway nearby that you can use to get anywhere.
Buyer: I have $1375 cash right now in can bring it you right now. 
Seller: That is pretty low. Can you afford a bit more, like 2400?
Buyer: Yes can we meet up right now?
Seller: Sure, I can. Is that price okay with you?
Buyer: Yes that price will work for me.
Seller: Awesome. Thanks a lot",4,housing,
"Seller: Hello there
Buyer: hi
Seller: Are you interested in this vehicle?
Seller: We have to chat more if the work is going to get accepted.",1,car,
"Seller: Hey there, we have a nice condo here, you're interested?
Buyer: i am extremely interested! but the price is just a bit too steep. I am still leasing my current apartment and am paying rent there as well, but i would love to move in as soon as possible. Is it possible that we can lower the price to $1197? If so, i could absolutely give a down payment as soon as this negotiation is over!
Seller: Can't go lower than 1500, as there is a pool as well as appliances being included in the asking price
Buyer: I only have 1300 to my name right now, would that be acceptable?
Seller: Well that can't be true if you're still leasing your current apartment, which includes first and last month payments in your account. I'm giving the offer at 1400.",4,housing,
"Seller: Hello
Buyer: Hi. What condition this trailblazer in?
Seller: its in good condition
Buyer: How many owners?
Seller: I am the only owner, you will not be disappointed its fully loaded
Buyer: Would you accept $14400 right now can bring it at this moment.
Seller: 14400 is a bit lower than what I was hoping for can we meet at $15000 I will even throw in the car cover for winter time 
Buyer: Great can we meet now?
Seller: sure thing! ",1,car,
"Seller: Hello. How are you today?
Buyer: Hi, I'm good thanks, how are you?
Seller: I am good also. I see you interested in my Tandem?
Buyer: Yeah, it's really interesting, I've always been curious about these... what is it like to ride one of these things?
Seller: It is the most fun and exciting adventure you can ever do. It make you feel like a kid all over again.
Buyer: That sounds great. Is it difficult to learn how to peddle in sync with someone else?
Seller: No it actually make it easier because the one in the back can help you and direct you. It easier to learn and I will include two free helmets.
Buyer: Hmm that sounds good. If I come by to check it out tonight and can pay cash would you consider taking $550 for it?
Seller: Yes I can do that since you coming tonight!",0,bike,
"Buyer: Hi, I just wanted to find out more information the TV 
Seller: What do you want to know.
Buyer: Can you provide me with more details about it? For example, does it have extra ports for HDMI cables, how heavy is it, does it come with wall mounts?
Seller: It's not too bad, I can carry it myself without any problem and I'm an old man.  LOL
Buyer: Would you be willing to negotiate a bit on the price? Can we meet somewhere closer to $314 - $325 range?
Seller: I could do 325.",2,electronics,
"Buyer: Hey there! This place looks nice. What can you tell me about it.
Seller: Hello.",4,housing,
Buyer: Hello,4,housing,
"Buyer: What is wrong with you? Your wasting our time
Seller: Hey there, you're interested in our beautiful apartments?
Buyer: Your metal ",4,housing,
"Seller: Interested in camping?  You've came to the right place!
Buyer: Hello. I am interested in your tent. Could you tell me how old it is?
Seller: It's only a few years old.  It's waterproof and heavy duty.  Only asking $12
Buyer: Any tears or rips?
Seller: No.  It's in great condition.  There's also a separate area for changing clothes or switching out of your swimwear.
Buyer: Seems like it could work for me. How come you are getting rid of it?
Seller: I actually got a larger one.  We love going camping (more than we anticipated) and are planning on uping our game!
Buyer: Money is tight right now but we have a camping trip planned. I could offer you $6
Seller: I can't go that low, but want you to have a great time camping.  How about $10?
Buyer: Could we meet in the middle and do $8?
Seller: Absolutely.  You won't be disappointed.
Buyer: Awesome. Thanks",3,furniture,
"Buyer: Hi! I'm interested in your table. Will it hold a small fireplace?
Seller: Yes it will hold a small fireplace.  The glass is tempered so it would be excellent for that purpose.
Buyer: I am prepared to offer $95, assuming the chairs are in good condition.
Seller: The chairs are in excellent condition but 95.00 is pretty low.  How about 120?
Buyer: $105, and you deliver it.
Seller: $115 and I'll deliver it.
Buyer: Well, I'm embarassed to say. My girlfriend won't let me spend more than $110
Seller: 110 and you pick it up?
Buyer: That's fair.",3,furniture,
"Seller: Hi
Buyer: hi 
Seller: are you interested in the phone charger I have for sale?
Buyer: yes if i can get it for 5.00
Seller: not to be mean but it says right in the ad, serious offers only, you're going to offer me a third of what I have it listed for?
Buyer: ok i'll give you $11 if thats okay
Seller: I'll take $12, that is still cheaper than buying it at walmart
Buyer: dude come on a barley got the eleven help out please
Seller: ok, you seem desperate, 11 is fine
Buyer: good deal ",5,phone,
"Buyer: Hi there, I'm interested in the Jaguar. IS the price negotiable?
Seller: I am willing to go down a little if that offer is good
Buyer: I'm thinking closer to $3150. Would this be possible?
Seller: Could you pay cash today?
Buyer: Yes, I am willing to pay cash today. I'll even come to you
Seller: Then you have yourself a deal",1,car,
